profID,datetime,slopeangle,RB_score,RB_releasetype,RB_height_obs,RB_class,localNowcast,stability_class,HS_obs,similarity_obs_sim,HS_sim,RB_height_sim,gs_wl,sph_wl,bs_wl,dendr_wl,gt1_wl,rho_wl,visc_wl,age_wl,rho_divby_gs_wl,rhobs_divby_gs_wl,D_sl,rho_sl,rho_divby_gs_sl,rhobs_divby_gs_sl,rho20_sl,rho10max_sl,penetrationdepth,delta_gs,delta_hh,frac_rhogs,rts,shear_strength_wl,normalstress,skier_stress,skier_stress_monti,sk38,sk38_monti,S_skier,rc,neck_stress,neck_strain_rate,viscdefrate,defrateindex
59630,2009-04-07 09:45,35,6,3.0,123.0,3.0,1.0,0.0,154.0,1,159.53,133.58,0.53,0.46,0.23,0.0,4,240.9,27.06,33,454.52830188679246,104.54150943396226,25.94999999999999,175.54682080924854,164.7236322690796,68.39653824393265,188.32143230527967,200.1021021021021,0.19,-0.08999999999999997,0.0,0.8257408374509567,2.42,1.1,-0.3185,0.5869812384675138,0.8006925627125135,0.4541781243021274,0.05,0.5018985111058463,0.7202527566913814,10007.343318307401,0.00752992229289452,-0.08,4.57
74692,2010-02-08 10:00,38,2,1.0,80.0,1.0,3.0,1.0,90.0,1,106.9,87.54,1.8,0.01,0.65,0.0,5,133.2,14.31,18,73.99999999999999,48.099999999999994,19.36,130.5373450413223,142.25900439489578,43.340575083789325,130.5373450413223,138.54141414141412,0.25,0.76,0.0,1.8022349272349276,6.0,0.32,-0.164,0.7867852860657015,0.8026202533207916,6.0,6.0,50.0,0.11220710212785256,16768.757396449702,0.09294805537393809,-0.13,6.0
74404,2010-01-05 11:29,38,3,1.0,114.0,1.0,3.0,1.0,133.0,1,135.95,104.4,3.34,0.0,2.08,0.0,6,177.1,50.48,12,53.02395209580838,110.28982035928144,31.549999999999983,160.02849445324878,278.82781882864975,41.49559868824729,168.1826860841424,176.6910569105691,0.22,2.57,0.3999999999999999,4.543401262768851,1.35,1.01,-0.3097,0.4827943942387315,0.5332897866451999,0.549822921808288,0.394068393982129,0.6332324511277234,0.12305319639701995,7641.721019365247,0.008620553290584388,-0.38,6.0
60070,2009-04-14 16:00,32,6,3.0,149.0,3.0,1.0,0.0,187.0,0,212.55,186.14,2.66,0.0,2.31,0.0,6,235.4,39.71,21,88.49624060150376,204.42631578947368,26.410000000000025,265.57599394168864,359.20394403776305,108.22030281067119,314.3991346673877,342.2388625592417,0.13,1.7800000000000002,-0.10000000000000009,3.477292036765274,1.95,1.69,-0.4973,0.5767574077331299,0.5130139790798549,1.1486055547583147,1.3541259312089406,1.4878320166567334,0.4279912961511921,4057.9286572013852,0.0003163940686186879,-0.48,0.1
74292,2009-12-15 11:50,36,4,2.0,105.0,3.0,1.0,0.0,138.0,0,153.59,137.09,0.91,0.93,0.29,0.0,7,211.4,190.5,7,232.3076923076923,67.36923076923077,16.5,172.26393939393935,196.56431575694475,52.077300743311255,172.26393939393935,198.52125,0.16,0.050000000000000044,4.0,0.9785538271985216,1.05,4.0,-0.1965,0.9231614023170892,1.1284141426970793,0.13369922514274582,6.0,0.13433845742675066,0.8767076168490456,14020.718089231254,0.08754676877983497,-0.01,6.0
60671,2009-04-21 11:00,34,5,2.0,303.0,3.0,1.0,0.0,312.0,1,331.1,311.08,0.53,1.0,0.29,0.0,7,329.7,10.33,4,622.0754716981131,180.40188679245279,20.02000000000004,263.0813186813185,475.7275936292743,150.1564797473757,266.3352521650537,310.5187429854097,0.12,0.0,0.0,1.0039429784652716,4.82,5.91,-0.3824,0.7608473096019943,0.9499119831481386,2.8354893731442306,1.5207222916203562,3.238470205212364,2.8126427298567043,5181.514327818956,0.000638362623242519,-0.33,0.1
74856,2010-02-25 09:00,35,2,1.0,72.0,1.0,3.0,1.0,104.0,1,118.78,95.9,1.97,0.0,0.79,0.0,5,124.4,8.985,46,63.14720812182742,49.88629441624366,22.879999999999995,114.4780157342657,117.14463673108271,32.99747489564226,122.23190184049079,123.72750809061492,0.29,0.27,0.0,1.284580102137318,6.0,0.27,-0.1774,0.6657413959017474,0.7225745941047317,6.0,6.0,50.0,0.07689288816093527,16588.619280937484,0.07164783082831071,-0.13,6.0
74888,2010-02-27 13:00,33,2,1.0,108.0,1.0,3.0,1.0,126.0,0,141.95,57.04,1.57,0.0,0.66,0.0,5,277.8,379.8,95,176.94267515923568,116.78216560509554,84.91,280.8483806383229,286.3912533138259,96.1916048591976,315.83429018789144,318.7842618384401,0.14,0.48,-2.0,1.6664288875238602,2.09,1.49,-1.67,0.1793918635994815,0.17750834095849435,1.0902242786231375,1.0923784334566053,6.936368724597554,0.6475682382721725,46666.24720833475,0.9572828009276824,-0.01,3.81
74948,2010-03-05 09:45,33,2,3.0,99.0,1.0,3.0,1.0,116.0,0,106.48,33.38,1.79,0.0,0.75,0.0,5,276.0,316.2,101,154.18994413407822,115.64245810055866,73.1,257.86348837209306,194.6739873046122,89.70781820999247,307.5981217985202,312.3380681818182,0.16,0.44999999999999996,-1.0,1.5328060783041313,3.26,1.47,-1.304,0.20837432473641554,0.2227878102507341,1.260508398035963,1.2349974636045,5.510510834099608,0.476043212842696,36680.57196159122,0.4115226950282744,-0.0,3.56
75212,2010-04-02 14:00,36,2,1.0,0.0,1.0,3.0,1.0,131.0,1,143.25,45.59,2.5,0.0,1.19,0.0,5,217.7,49.13,122,87.08,103.62519999999999,97.66,175.42761621953716,191.72669299452002,71.78059236162538,208.54104921579233,213.5813698630137,0.29,0.04999999999999982,0.0,1.0110337198728825,2.83,0.89,-1.116,0.15597136123522395,0.19282830178164018,0.848368058726401,0.7862834731681326,4.011734869529035,0.15177094317939424,32836.66407739567,0.2312598653934013,-0.07,2.41
75544,2010-12-26 11:30,37,3,1.0,47.0,1.0,3.0,1.0,72.0,1,75.78,48.58,1.55,0.11,0.58,0.0,5,143.1,12.38,17,92.32258064516128,53.54709677419354,27.200000000000003,118.44125000000001,200.6518958435128,34.27560666723552,135.2597022860181,151.44753901560625,0.29,0.3800000000000001,0.0,1.6293668285282543,6.0,0.37,-0.2099,0.5600059977291166,0.6746736541710218,6.0,6.0,50.0,0.10669472886537529,18738.285894768134,0.08183376869828761,-0.19,6.0
75224,2010-04-06 09:30,38,2,2.0,167.0,1.0,3.0,1.0,188.0,1,200.26,186.42,1.35,0.02,0.51,0.0,4,105.3,2.878,5,77.99999999999999,39.78,13.840000000000003,124.65065028901738,202.23109791728584,32.471769700790986,124.65065028901738,122.91237890204523,0.25,0.7300000000000001,0.0,2.822580645161291,6.0,0.19,-0.1074,1.1005898221265886,0.9329889163164423,6.0,6.0,50.0,0.13257257117932908,15202.893991821325,0.031669527771826606,-0.57,5.15
75261,2010-04-15 09:30,40,6,3.0,57.0,3.0,1.0,0.0,130.0,0,157.85,115.42,1.63,0.0,1.55,0.0,6,292.8,624.0,19,179.63190184049083,278.4294478527608,42.42999999999999,155.30049493283053,160.0434142920104,57.025863040911624,191.7504162330906,194.25910652920965,0.26,0.8199999999999998,1.0,1.5126956419078454,1.73,1.44,-0.381,0.35899512463426764,0.6688369496956833,1.1593451767242227,6.0,1.5532396669660506,0.17116866333715314,1880.9998885089933,5.707814115380896e-05,-0.78,6.0
75528,2010-12-18 10:00,34,2,1.0,81.0,1.0,3.0,1.0,97.0,0,93.66,71.35,1.05,0.81,0.32,0.0,7,130.1,17.25,9,123.9047619047619,39.64952380952381,22.310000000000002,90.76907216494847,244.48259892379917,27.621258653053385,93.79968911917099,110.3162601626016,0.33,0.030000000000000027,4.0,1.1876610751910295,6.0,4.0,-0.1392,0.6827504768369327,0.9721909359433598,6.0,6.0,50.0,0.32880236402863544,22537.006578947367,0.3229600481905297,-0.12,6.0
75078,2010-03-17 13:40,34,2,2.0,168.0,1.0,3.0,1.0,180.0,0,157.02,108.11,1.55,0.02,0.57,0.0,5,206.8,105.2,82,133.4193548387097,76.04903225806451,48.91000000000001,170.5013085258638,140.59631557335769,59.949893058917944,189.18369842078454,194.51395348837207,0.22,0.1100000000000001,0.0,1.0331875940253599,2.75,0.8,-0.5829,0.3114324910699646,0.37632334286270713,0.8184197335503456,0.6473170419021864,1.413325199095708,0.230361697977709,31234.075367671674,0.524177903533901,-0.01,6.0
75918,2011-02-11 09:00,35,7,0.0,135.0,3.0,1.0,0.0,135.0,1,140.42,107.19,1.73,0.0,0.8,0.0,5,196.9,50.76,47,113.81502890173411,91.0520231213873,33.22999999999999,195.78796268432149,160.39821375653202,71.18864317595965,214.37888104838711,221.0362244897959,0.19,0.98,0.0,2.8935838835280174,1.53,0.72,-0.4359,0.45838589040722183,0.4611006704306866,0.5196354704449371,0.5140988293670203,0.6726293506064178,0.2736164906707696,16881.536102484468,0.050604356140094314,-0.04,5.83
75944,2011-02-15 09:15,34,7,0.0,156.0,3.0,1.0,0.0,156.0,1,154.36,137.84,1.21,0.97,0.37,0.0,7,214.7,108.4,54,177.43801652892563,65.65206611570248,16.52000000000001,161.88317191283284,95.86182516210867,58.13205462534238,161.88317191283284,161.94496314496308,0.18,-0.1200000000000001,4.0,0.8220598071798031,6.0,4.0,-0.1974,0.9220437735007246,1.2162211113100592,6.0,6.0,50.0,0.571010215799409,15298.024581573349,0.04795254003134657,-0.01,6.0
75827,2011-01-30 12:30,36,6,3.0,41.0,3.0,1.0,0.0,104.0,1,112.08,52.33,1.5,0.02,0.59,0.0,4,244.0,164.3,69,162.66666666666666,95.97333333333331,59.75,205.60220920502093,162.29591120128697,75.45669292178358,221.15546218487393,243.73194600674915,0.19,-0.040000000000000036,0.0,0.9520704705130935,3.11,1.13,-0.8101,0.25493160063986564,0.3015802541190923,1.1598380880471617,1.0425132046659746,3.023044040568543,0.35293137765211896,29835.95931024832,0.25447153634807285,-0.01,4.37
76037,2011-02-28 08:50,30,2,1.0,120.0,1.0,3.0,1.0,170.0,1,163.66,132.01,1.69,0.0,0.7,0.0,5,193.0,59.57,49,114.20118343195267,79.94082840236686,31.650000000000006,137.31200631911534,203.98409730085316,40.88301109939898,155.31618191433108,169.41634062140386,0.26,0.25,0.0,1.1432066781807715,2.22,0.69,-0.3284,0.4812689775112785,0.6722893646601081,0.23724481161767172,6.0,0.2559386979131659,0.13445544257608047,15852.338530443234,0.05524787853293719,-0.04,6.0
75929,2011-02-13 13:30,41,6,3.0,34.0,3.0,1.0,0.0,80.0,1,81.71,35.23,2.02,0.69,1.07,0.0,9,309.5,86.59,83,153.21782178217822,163.9430693069307,46.48,213.64935456110157,136.6273237536155,81.39161497336649,231.47400741132878,248.52592592592592,0.17,0.09000000000000008,-3.0,0.8535377970485574,2.85,1.87,-0.5738,0.32771435323218534,0.4714955999057825,1.8598979602697707,1.2601850790678033,3.6191576665583667,0.28772150915942635,8592.484757026228,0.004548380855600288,-0.02,4.46
75858,2011-01-31 09:00,33,5,2.0,96.0,3.0,1.0,0.0,130.0,1,144.12,111.02,1.62,0.08,1.12,0.0,5,195.3,81.33,24,120.55555555555556,135.02222222222224,33.10000000000001,171.13120845921443,281.79971393282847,54.66395787456701,193.7564304461943,200.5361797752809,0.21,1.0500000000000003,-0.5,3.1753577492117393,1.45,0.71,-0.3961,0.46018619752966655,0.5240747544403774,0.4634264538387278,0.32841242944710247,0.5640039383793776,0.22154733272843757,6862.963461782229,0.005955143587579961,-0.03,6.0
76009,2011-02-25 09:00,36,2,2.0,113.0,1.0,3.0,1.0,130.0,1,125.31,109.78,0.71,0.38,0.15,0.34,2,115.7,3.177,4,162.95774647887325,24.443661971830988,15.530000000000001,127.27295556986476,422.34135111369596,35.99408069016611,127.27295556986476,130.48787575150303,0.27,0.41,0.0,2.409622587150677,6.0,0.36,-0.1352,0.9808218376195734,0.893355068582843,6.0,6.0,50.0,0.3296624075799047,49053.94152046783,2.4200705926063657,-0.62,6.0
76064,2011-03-01 11:00,38,2,1.0,79.0,1.0,3.0,1.0,130.0,1,131.51,89.15,2.13,0.0,0.88,0.0,5,150.9,13.41,39,70.84507042253522,62.34366197183099,42.359999999999985,136.15467422096322,260.67139646101975,43.534702119938366,157.72809734513277,169.02434127979927,0.28,0.040000000000000036,0.0,1.1244970369172524,2.31,0.41,-0.3612,0.35958836492521196,0.3978253377426742,0.3053012290482948,0.23259849388112222,0.386524221581005,0.10335466598174665,25191.98088842975,0.16251030254224394,-0.26,4.95
76174,2011-03-15 10:30,30,2,1.0,117.0,1.0,3.0,1.0,154.0,1,162.36,123.41,2.57,0.0,1.93,0.0,5,191.6,58.24,26,74.55252918287938,143.8863813229572,38.95000000000002,160.72947368421055,370.5648564987523,74.063797339892,199.67930497925315,208.64859913793103,0.25,1.8499999999999999,0.0,3.873108037578288,1.5,0.68,-0.4708,0.3910696569507565,0.4649691708822615,0.48694736814843687,0.2998798868458162,0.6227611872269556,0.12238913299345124,6913.547378291925,0.004309550671676317,-0.05,6.0
76206,2011-03-21 12:00,30,3,1.0,148.0,1.0,3.0,1.0,181.0,1,172.94,147.14,1.71,0.0,0.9,0.0,5,132.9,7.377,21,77.71929824561404,69.94736842105264,25.80000000000001,167.5330620155039,356.20794450525295,45.99406674753388,177.39967213114755,182.64630940343784,0.21,1.4,0.0,8.230612393504696,1.09,0.31,-0.3309,0.59039392008651,0.47060882436724444,0.0915152234015849,0.1994737586448588,0.09768802936893457,0.19505501374267964,17064.985714285714,0.04826730225141015,-0.53,5.37
76215,2011-03-22 09:50,42,2,1.0,68.0,1.0,3.0,1.0,130.0,0,123.15,104.92,2.04,0.0,0.8,0.0,5,181.9,53.98,86,89.16666666666667,71.33333333333334,18.230000000000004,147.51151947339548,173.77311088357638,55.88775841304493,147.51151947339548,156.68541666666667,0.21,1.07,0.0,1.8695442720878694,6.0,0.61,-0.1563,0.8355547525086101,1.026107117989798,6.0,6.0,50.0,0.12884197868473857,8837.745652173911,0.012244570923711496,-0.02,6.0
76638,2012-01-10 09:30,25,3,1.0,256.0,1.0,3.0,1.0,260.0,0,258.08,203.41,0.4,0.46,0.18,0.65,2,160.9,6.22,2,402.25,72.405,54.66999999999999,125.83950978598865,405.76902630345637,50.694741784182106,151.8057876195269,154.97015250544663,0.33,0.10000000000000003,0.0,1.3515641185001035,2.51,0.6,-0.5721,0.2786201415443932,0.3546222232035097,0.6894946183236086,0.3841174468670919,1.0209483075709072,0.5306540795556567,29896.139525769155,0.42633154029513964,-1.37,6.0
76639,2012-01-10 09:30,35,3,1.0,85.0,1.0,3.0,1.0,124.0,0,136.59,73.61,1.0,0.19,0.41,0.0,4,147.3,10.6,7,147.3,60.393,62.980000000000004,129.7680215941569,398.14165473175007,54.58315112447408,167.43115550755942,176.06920103092784,0.34,0.56,0.0,2.8744676911683023,1.42,0.39,-0.5395,0.24185714732029168,0.2739932483959639,0.42591573186534115,0.3560085825330176,0.7419957295252467,0.1991822339910303,38207.13294240956,0.6247589669391741,-0.71,4.65
76510,2011-12-20 13:05,38,2,2.0,130.0,1.0,3.0,1.0,157.0,0,178.3,142.97,2.19,0.0,0.76,0.0,6,127.1,21.55,0,58.0365296803653,44.10776255707763,35.33000000000001,86.48146051514293,288.27153505047653,23.38688083781489,82.69717171717171,94.0,0.39,1.89,0.0,4.141070023603461,6.0,0.52,-0.1871,0.43113963029244173,0.628810006635445,6.0,6.0,50.0,0.05264871904266629,23362.170401766187,0.5966139917901627,-0.59,6.0
76865,2012-02-02 08:45,29,6,3.0,251.0,3.0,1.0,0.0,269.0,0,289.31,216.36,1.81,0.34,1.01,0.0,5,231.9,62.5,23,128.12154696132598,129.40276243093922,72.94999999999999,198.00592186429057,501.2870760641679,97.72261502317359,258.2439739413681,259.1991091314031,0.24,1.49,-1.5,6.563591526520051,2.01,1.02,-1.087,0.2088027846227824,0.24396308292269997,1.0194206931303893,0.9394980738393975,3.2778666790063893,0.2705147673083255,22342.096343495738,0.13492545617546614,-0.17,5.95
76778,2012-01-25 11:00,37,3,1.0,161.0,1.0,3.0,1.0,200.0,1,201.22,148.05,0.99,0.0,0.35,0.0,4,180.7,36.28,16,182.5252525252525,63.88383838383837,53.16999999999999,160.2777882264435,431.41389692220184,53.51390865692035,197.50755813953486,215.39573170731705,0.26,0.64,-0.5,3.54393232666614,1.62,0.6,-0.5451,0.28648040508241446,0.3224235157026704,0.6152287384930915,0.5301870362678168,1.0702353862717486,0.3146121585289712,37923.869387755105,0.6280253960621066,-0.19,4.77
76779,2012-01-25 15:00,36,2,2.0,180.0,1.0,3.0,1.0,200.0,1,213.91,200.92,0.42,0.48,0.1,0.7,1,101.3,0.4361,0,241.1904761904762,24.11904761904762,12.990000000000009,106.8976905311778,294.7125361743217,31.1701212294925,106.8976905311778,124.42929936305738,0.3,0.12,0.0,1.2783810463968412,6.0,0.24,-0.09562,1.1726068620655858,1.1125619881132702,6.0,6.0,50.0,0.36249018102674085,34075.49090909089,0.29006919687070665,-3.35,3.02
76750,2012-01-18 11:30,35,6,3.0,129.0,3.0,1.0,0.0,172.0,0,169.9,119.91,0.97,0.35,0.45,0.0,4,251.1,102.7,36,258.8659793814433,116.4896907216495,49.99000000000001,213.3604120824165,322.42103800489656,79.00837148474326,245.674502617801,253.23590033975083,0.18,0.39,-0.5,1.7696548977602,3.21,1.2,-0.7154,0.3047042036053606,0.3575231471177102,1.2079772656072247,1.0560425415895538,2.5201935963808073,0.5899592767091075,18940.448383806408,0.08460871123093164,-0.04,6.0
76973,2012-02-16 09:50,36,2,1.0,144.0,1.0,3.0,1.0,152.0,1,153.77,151.36,2.26,0.0,0.78,0.0,5,105.7,4.669,18,46.76991150442478,36.48053097345133,2.4099999999999966,96.01867219916993,35.861792988287796,34.738608893073014,96.01867219916993,90.33229166666668,0.19,0.1599999999999997,0.0,1.2044780826237778,6.0,0.19,-0.01973,6.320399642419904,6.945409797673903,6.0,6.0,50.0,0.04602434982902571,3067.333503786494,0.00041688275989057596,-0.05,6.0
76976,2012-02-17 11:15,36,1,1.0,78.0,1.0,3.0,1.0,132.0,1,129.72,89.61,1.85,0.0,0.93,0.0,5,182.3,44.95,39,98.54054054054055,91.6427027027027,40.11,168.43871852405883,201.80738337505477,57.970717796977524,210.35725806451612,230.39599109131404,0.24,-0.3900000000000001,0.0,0.813660763263067,2.47,0.61,-0.441,0.37975973917307343,0.4107172706403802,0.47941025465429044,0.4091691856921268,0.6451545923464056,0.18643990756914436,15174.636927113965,0.049891349064021026,-0.05,6.0
77007,2012-02-22 09:10,29,3,1.0,108.0,1.0,3.0,1.0,112.0,0,108.51,104.09,1.66,0.98,0.67,0.0,9,174.3,15.62,28,105.00000000000001,70.35000000000001,4.420000000000002,116.35180995475106,45.2406563478011,47.69469809661842,116.35180995475106,112.2813157894737,0.19,-0.26,0.0,0.7008928571428572,6.0,0.56,-0.05983,3.446190755256101,5.122485780047526,6.0,6.0,50.0,0.09699288011733834,3514.5464138281654,0.002130758492295342,-0.03,6.0
77406,2012-04-16 09:00,32,2,1.0,100.0,1.0,3.0,1.0,134.0,0,139.7,110.72,1.54,0.4,0.74,0.0,9,219.9,18.24,27,142.7922077922078,105.66623376623376,28.97999999999999,160.72639751552796,283.5003566365896,44.68278016697712,170.62753015207133,185.22360335195532,0.22,0.62,-4.0,1.4584890365185756,0.4,0.91,-0.3386,0.5256094940728772,0.7147761085956216,0.3774882662684223,6.0,0.4169992103128992,0.20586125295840424,9776.281470659851,0.006588324514651493,-0.22,4.14
78047,2013-01-17 10:00,33,3,1.0,136.0,1.0,3.0,1.0,166.0,1,167.85,151.44,1.7,0.01,0.59,0.0,5,121.9,12.51,20,71.70588235294119,42.3064705882353,16.409999999999997,127.92315661182207,232.59789028102682,29.401349546818945,127.92315661182207,129.9459619952494,0.24,1.28,0.0,4.665221297706941,6.0,0.26,-0.1487,0.9282244447429604,0.8854147928836623,6.0,6.0,50.0,0.11223126385128762,19992.53320803389,0.2098683345432233,-0.13,6.0
77794,2012-12-23 14:45,35,2,2.0,245.0,1.0,3.0,1.0,250.0,0,250.48,198.33,2.24,0.0,1.15,0.0,6,156.9,35.55,5,70.04464285714285,80.55133928571428,52.14999999999998,119.17813998082454,383.94895667193197,38.75813959112881,119.65058405281866,159.7,0.29,1.9400000000000002,0.30000000000000004,6.557722540896538,1.5,0.97,-0.4104,0.2920836651626458,0.38248318931550734,1.01602528895124,0.5692721449934395,1.4742160910578617,0.1104309139253476,17446.145224063162,0.14375055089556485,-0.57,6.0
77143,2012-03-07 09:00,36,2,1.0,150.0,1.0,3.0,1.0,188.0,1,206.9,163.17,1.52,0.14,0.71,0.0,5,184.0,40.1,58,121.05263157894737,85.94736842105262,43.73000000000002,159.27935056025615,237.21629937559692,53.469859776127976,210.9757425742574,217.46496191512514,0.26,0.98,-0.5,3.529227053140096,1.52,0.62,-0.4506,0.34832296222803505,0.40162652932234194,0.5196456262625954,0.38480497770539007,0.7216703169630004,0.2019405468845826,17958.242239721243,0.07605689992560234,-0.04,6.0
77612,2012-12-05 12:00,30,3,1.0,120.0,1.0,3.0,1.0,165.0,0,163.71,97.11,0.46,0.44,0.23,0.55,2,142.1,4.22,5,308.9130434782608,71.05,66.60000000000001,114.9914264264264,375.4413065089535,40.36282383070618,137.8703991705547,142.39292237442922,0.4,0.16000000000000003,0.0,1.5505981703026042,2.5,0.5,-0.5753,0.22871115823171131,0.2816210110800232,0.6623225356098199,0.4305413832700539,1.092746873350425,0.3959469900933564,30682.66666666667,0.5129930275381456,-2.02,6.0
77613,2012-12-05 11:00,31,2,2.0,160.0,1.0,3.0,1.0,214.0,1,206.53,164.91,0.3,0.49,0.09,0.84,1,128.6,3.993,1,428.6666666666667,38.58,41.620000000000005,91.21775588659298,294.79797559668657,25.845564361343683,109.23202020202015,122.3175732217572,0.45,0.0,0.0,0.9805598755832037,6.0,0.31,-0.2842,0.3659818149503116,0.5127399076839251,6.0,6.0,50.0,0.3274253697750449,47485.38011695907,3.8656905893497986,-1.1,6.0
77614,2012-12-05 11:45,38,2,2.0,20.0,1.0,3.0,1.0,96.0,1,103.36,34.2,1.79,0.0,0.65,0.0,5,178.3,21.91,23,99.60893854748603,64.74581005586593,69.16,132.8076055523424,307.96268851511456,43.2608578375288,184.72308132875148,199.0916932907348,0.33,-2.8899999999999997,-0.19999999999999996,0.3196260024639161,1.67,0.58,-0.573,0.22024527383215695,0.29419858787079933,0.667495194226713,0.46069319065758857,1.3768760096429973,0.11759660484923048,41583.17827921066,0.558038467611259,-0.29,3.15
77621,2012-12-06 11:00,31,2,2.0,42.0,1.0,3.0,1.0,115.0,0,122.01,27.53,0.74,0.39,0.37,0.04,4,203.6,11.33,6,275.13513513513516,101.8,94.48,141.6705969517358,427.43920366677213,53.47242762559104,200.3956260251504,202.72429245283018,0.38,0.050000000000000044,0.0,1.0461262492525838,2.85,0.77,-0.9774,0.16122103236909374,0.23025970226844486,0.8414648308346047,0.6489969242108589,2.8551164798677386,0.3279882418312853,29618.18181818182,0.1756333806857931,-1.24,2.71
77633,2012-12-08 09:00,30,2,1.0,115.0,1.0,4.0,1.0,154.0,1,158.48,106.27,0.37,0.48,0.15,0.51,2,137.3,3.665,3,371.0810810810811,55.66216216216217,52.209999999999994,93.20758475387859,294.7397176601526,35.23685463270236,114.03756933938477,115.0857142857143,0.44,0.06,0.0,1.1170500199703968,2.23,0.47,-0.3706,0.29174800111534144,0.42664250549934285,0.2626523169686046,6.0,0.29658991374752386,0.32012772175528614,30065.268148148152,0.5844522101830056,-1.48,6.0
