"date","hydrYear","slfCode","aspect","region","elevation","lon","lat","HS","AvD","sumAvalanches","maxAvalancheSize","medianAvalancheSize","p_decisive","z_decisive","gt_decisive","p_deepestUnstable","z_deepestUnstable","gt_deepestUnstable","z_pp","z_hn24","z_hn72","sn38","z_sn38"
"2021-03-03",2021,"KLO2","W","Davos-Zuoz",2147,9.8738591619793,46.9091149998652,36.62,0,NA,NA,NA,0.174428571428571,30.85,"other",NA,30.85,"",0,0,0,6,34.49
"2021-03-03",2021,"KLO3","E","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,296.41,0,NA,NA,NA,0.383375,251.57,"pg",NA,251.57,"",0,0,0,0.54,253.82
"2021-03-03",2021,"KLO3","N","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,256,0,NA,NA,NA,0.407291666666667,204.87,"pg",NA,204.87,"",0,0,0,0.68,206.48
"2021-03-03",2021,"KLO3","S","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,131.22,0,NA,NA,NA,0.256541666666667,0.669999999999987,"other",NA,0.669999999999987,"",0,0,0,2.91,106.75
"2021-03-03",2021,"KLO3","W","Davos-Zuoz",2299,9.93167229569342,46.8412712603804,86.56,0,NA,NA,NA,0.261041666666667,39.72,"other",NA,39.72,"",0,0,0,1.81,78.26
"2021-03-03",2021,"LAG2","E","elsewhere",2730,9.74458031776757,46.4513578780098,210.08,0,NA,NA,NA,0.453958333333333,177.48,"pg",NA,177.48,"",0,0,0,0.65,179.21
"2021-03-03",2021,"LAG2","N","elsewhere",2730,9.74458031776757,46.4513578780098,242.26,0,NA,NA,NA,0.250916666666667,241.34,"other",NA,241.34,"",1.22,0,0,0.69,235.84
"2021-03-03",2021,"LAG2","S","elsewhere",2730,9.74458031776757,46.4513578780098,86.34,0,NA,NA,NA,0.307583333333333,73.78,"other",NA,73.78,"",0,0,0,2.03,84.49
"2021-03-03",2021,"LAG3","E","elsewhere",2300,9.69777285373163,46.4245273383925,141.79,0,NA,NA,NA,0.293125,56.6,"other",NA,56.6,"",0,0,0,1.23,83.67
"2021-03-03",2021,"LAG3","N","elsewhere",2300,9.69777285373163,46.4245273383925,227.17,0,NA,NA,NA,0.275916666666667,195.61,"other",NA,195.61,"",0,0,0,0.91,125.09
"2021-03-03",2021,"LAG3","W","elsewhere",2300,9.69777285373163,46.4245273383925,132.38,0,NA,NA,NA,0.288125,67.48,"other",NA,67.48,"",0,0,0,1.34,129.89
"2021-03-03",2021,"LUK2","E","elsewhere",2555,8.783521662662,46.6041535172299,325.83,0,NA,NA,NA,0.248833333333333,304.83,"other",NA,304.83,"",0,0,0,0.6,280.99
"2021-03-03",2021,"LUK2","S","elsewhere",2555,8.783521662662,46.6041535172299,209.76,0,NA,NA,NA,0.304791666666667,128.51,"other",NA,128.51,"",0,0,0,2.04,207.27
"2021-03-03",2021,"LUM2","E","elsewhere",2388,8.86142530738795,46.7315844750713,186.68,0,NA,NA,NA,0.390458333333333,185.75,"pg",NA,185.75,"",0,0,0,0.83,185.75
"2021-03-03",2021,"LUM2","S","elsewhere",2388,8.86142530738795,46.7315844750713,39.39,0,NA,NA,NA,0.175083333333333,20.36,"other",NA,20.36,"",0,0,0,6,36.72
"2021-03-03",2021,"NAS2","E","elsewhere",2350,10.2553213936194,46.8150383026398,149.79,0,NA,NA,NA,0.353125,81.18,"pg",NA,81.18,"",0,0,0,1.18,94.02
"2021-03-03",2021,"NAS2","S","elsewhere",2350,10.2553213936194,46.8150383026398,87.74,0,NA,NA,NA,0.30925,36.37,"other",NA,36.37,"",0,0,0,3.35,87.05
"2021-03-03",2021,"NAS2","W","elsewhere",2350,10.2553213936194,46.8150383026398,105.47,0,NA,NA,NA,0.294375,54.15,"other",NA,54.15,"",0,0,0,1.19,102.33
"2021-03-03",2021,"OBW2","E","elsewhere",2432,8.31595593868373,46.5452218766451,225.29,0,NA,NA,NA,0.256333333333333,214.13,"other",NA,214.13,"",0,0,0,0.71,166.49
"2021-03-03",2021,"OBW2","N","elsewhere",2432,8.31595593868373,46.5452218766451,294.63,0,NA,NA,NA,0.256416666666667,276.84,"other",NA,276.84,"",0,0,0,0.74,176.5
"2021-03-03",2021,"OBW2","S","elsewhere",2432,8.31595593868373,46.5452218766451,150.7,0,NA,NA,NA,0.30925,111.86,"other",NA,111.86,"",0,0,0,2.49,145.83
"2021-03-03",2021,"OBW2","W","elsewhere",2432,8.31595593868373,46.5452218766451,207.28,0,NA,NA,NA,0.233291666666667,143.54,"pg",NA,143.54,"",0,0,0,0.71,166.91
"2021-03-03",2021,"OBW3","E","elsewhere",2194,8.35447840887315,46.5078627806443,248.04,0,NA,NA,NA,0.305458333333333,229.01,"pg",NA,229.01,"",0,0,0,0.66,229.01
"2021-03-03",2021,"OBW3","N","elsewhere",2194,8.35447840887315,46.5078627806443,276.02,0,NA,NA,NA,0.261416666666667,236.36,"other",NA,236.36,"",0,0,0,0.8,170.87
"2021-03-03",2021,"OBW3","S","elsewhere",2194,8.35447840887315,46.5078627806443,167.88,0,NA,NA,NA,0.324791666666667,132.82,"other",NA,132.82,"",0,0,0,0.86,161.75
"2021-03-03",2021,"OBW3","W","elsewhere",2194,8.35447840887315,46.5078627806443,205.42,0,NA,NA,NA,0.2255,143.28,"pg",NA,143.28,"",0,0,0,0.73,163.51
"2021-03-03",2021,"OFE2","S","elsewhere",2359,10.2890519645708,46.6317066163864,117.64,0,NA,NA,NA,0.455208333333333,100.3,"pg",NA,100.3,"",0,0,0,1.01,104.93
"2021-03-03",2021,"ORT2","E","elsewhere",1824,8.95854987856756,46.918082016133,213.4,0,NA,NA,NA,0.30925,185.81,"other",NA,185.81,"",0,0,0,2.13,208.73
"2021-03-03",2021,"OTT2","E","elsewhere",2017,7.56163683225869,46.5397021022525,212.48,0,NA,NA,NA,0.248916666666667,209.35,"other",NA,209.35,"",0,0,0,0.81,165.22
"2021-03-03",2021,"OTT2","N","elsewhere",2017,7.56163683225869,46.5397021022525,183.18,0,NA,NA,NA,0.243416666666667,181.68,"other",NA,181.68,"",0,0,0,0.89,174.72
"2021-03-03",2021,"PAR2","E","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,178.07,0,NA,NA,NA,0.455208333333333,169.95,"pg",NA,169.95,"",0,0,0,0.87,169.95
"2021-03-03",2021,"PAR2","N","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,197.69,0,NA,NA,NA,0.380666666666667,135.23,"other",NA,135.23,"",0,0,0,0.86,139.9
"2021-03-03",2021,"PAR2","S","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,117.78,0,NA,NA,NA,0.317291666666667,88.22,"other",NA,88.22,"",0,0,0,3.25,90.15
"2021-03-03",2021,"PAR2","W","Davos-Zuoz",2290,9.80484494583298,46.8517249839739,150.24,0,NA,NA,NA,0.458541666666667,102.14,"pg",NA,102.14,"",0,0,0,0.95,118.59
"2021-03-03",2021,"PMA2","N","elsewhere",2429,9.53738768920731,46.5800763351247,179.78,0,NA,NA,NA,0.326261904761905,160.79,"other",NA,160.79,"",0,0,0,1.12,99.14
"2021-03-03",2021,"PMA2","W","elsewhere",2429,9.53738768920731,46.5800763351247,137.94,0,NA,NA,NA,0.256333333333333,78.77,"other",NA,78.77,"",0,0,0,1.16,115.21
"2021-03-03",2021,"PON2","E","elsewhere",2305,8.49641806239065,46.5256308336697,267.36,0,NA,NA,NA,0.268416666666667,260.21,"other",NA,260.21,"",0,0,0,0.66,255.41
"2021-03-03",2021,"PON2","S","elsewhere",2305,8.49641806239065,46.5256308336697,144.82,0,NA,NA,NA,0.30925,87.23,"other",NA,87.23,"",0,0,0,3.09,97.74
"2021-03-03",2021,"PUZ2","E","elsewhere",2196,8.86245523673698,46.626351811613,201.28,0,NA,NA,NA,0.469791666666667,153.79,"pg",NA,153.79,"",0,0,0,0.83,153.79
"2021-03-03",2021,"PUZ2","S","elsewhere",2196,8.86245523673698,46.626351811613,130.81,0,NA,NA,NA,0.305083333333333,67.43,"other",NA,67.43,"",0,0,0,2.84,128.28
"2021-03-03",2021,"RNZ2","E","elsewhere",2400,8.62678887877818,46.68557084918,251.52,0,NA,NA,NA,0.250916666666667,229.42,"other",NA,229.42,"",0,0,0,0.86,181.19
"2021-03-03",2021,"RNZ2","S","elsewhere",2400,8.62678887877818,46.68557084918,163.05,0,NA,NA,NA,0.357291666666667,118.6,"other",NA,118.6,"",0,0,0,2.38,156.08
"2021-03-03",2021,"ROT3","E","elsewhere",2495,9.60438596843145,46.7331165395744,206.7,0,NA,NA,NA,0.454791666666667,185.36,"pg",NA,185.36,"",0,0,0,0.76,186.05
"2021-03-03",2021,"ROT3","N","elsewhere",2495,9.60438596843145,46.7331165395744,245.37,0,NA,NA,NA,0.396458333333333,199.86,"pg",NA,199.86,"",0,0,0,0.7,203.75
"2021-03-03",2021,"ROT3","S","elsewhere",2495,9.60438596843145,46.7331165395744,117.11,0,NA,NA,NA,0.308,50.54,"other",NA,50.54,"",0,0,0,3.33,85.57
"2021-03-03",2021,"ROT3","W","elsewhere",2495,9.60438596843145,46.7331165395744,147.82,0,NA,NA,NA,0.317291666666667,89.82,"other",NA,89.82,"",0,0,0,1.28,147.08
"2021-03-03",2021,"SCB2","N","elsewhere",1777,8.10343838444861,46.7793752474716,235.49,0,NA,NA,NA,0.246333333333333,196.91,"other",NA,196.91,"",1.61000000000001,0,0,0.78,182.09
"2021-03-03",2021,"SCB2","S","elsewhere",1777,8.10343838444861,46.7793752474716,158.37,0,NA,NA,NA,0.30925,136.77,"other",NA,136.77,"",0,0,0,2.43,155.18
"2021-03-03",2021,"SCB2","W","elsewhere",1777,8.10343838444861,46.7793752474716,188.23,0,NA,NA,NA,0.243833333333333,186.64,"other",NA,186.64,"",0,0,0,0.81,145.28
"2021-03-03",2021,"SLF2","N","elsewhere",1563,9.84826503817483,46.8127674751176,96.7,0,NA,NA,NA,0.399895833333333,67.54,"pg",NA,67.54,"",0,0,0,1.55,74.37
"2021-03-03",2021,"SLF2","W","elsewhere",1563,9.84826503817483,46.8127674751176,96.08,0,NA,NA,NA,0.353541666666667,64,"other",NA,64,"",0,0,0,3.95,67.74
"2021-03-03",2021,"SPN3","S","elsewhere",2424,8.0451752956639,46.1780125568757,281.4,0,NA,NA,NA,0.403958333333333,242.01,"pg",NA,242.01,"",0.829999999999984,0,0,0.53,242.01
"2021-03-03",2021,"STN2","E","elsewhere",2914,7.75055897669412,46.1678115804215,189.91,0,NA,NA,NA,0.338333333333333,164.61,"other",NA,164.61,"",0,0,0,0.72,181.84
"2021-03-03",2021,"TIT2","E","elsewhere",2149,8.40948249417522,46.7860098508656,311.35,0,NA,NA,NA,0.256416666666667,305.5,"other",NA,305.5,"",0,0,0,0.59,222.95
"2021-03-03",2021,"TIT2","N","elsewhere",2149,8.40948249417522,46.7860098508656,331.09,0,NA,NA,NA,0.371708333333333,308.42,"pg",NA,308.42,"",0,0,0,0.49,308.42
"2021-03-03",2021,"TIT2","S","elsewhere",2149,8.40948249417522,46.7860098508656,253.81,0,NA,NA,NA,0.336041666666667,177.92,"other",NA,177.92,"",0,0,0,0.73,248.55
"2021-03-03",2021,"TRU2","E","elsewhere",2459,7.58557232606275,46.3709519169687,222.17,0,NA,NA,NA,0.445208333333333,206.1,"pg",NA,206.1,"",0,0,0,0.62,206.1
"2021-03-03",2021,"TRU2","S","elsewhere",2459,7.58557232606275,46.3709519169687,178.58,0,NA,NA,NA,0.30925,159.44,"other",NA,159.44,"",0,0,0,2.27,176.29
"2021-03-03",2021,"TUJ3","E","elsewhere",2211,8.74022353775476,46.6470316389603,329.27,0,NA,NA,NA,0.452291666666667,292.25,"pg",NA,292.25,"",0,0,0,0.49,292.25
"2021-03-03",2021,"TUJ3","N","elsewhere",2211,8.74022353775476,46.6470316389603,227.7,0,NA,NA,NA,0.389416666666667,132.27,"other",NA,132.27,"",0,0,0,0.89,137.97
"2021-03-03",2021,"TUJ3","S","elsewhere",2211,8.74022353775476,46.6470316389603,151.07,0,NA,NA,NA,0.286041666666667,104.96,"other",NA,104.96,"",0,0,0,0.9,149.39
"2021-03-03",2021,"TUJ3","W","elsewhere",2211,8.74022353775476,46.6470316389603,66.66,0,NA,NA,NA,0.167291666666667,58.09,"pg",NA,58.09,"",0,0,0,2.3,58.09
"2021-03-03",2021,"URS2","E","elsewhere",2169,8.51385955864913,46.5867868627804,178.82,0,NA,NA,NA,0.394125,164.04,"pg",NA,164.04,"",0,0,0,0.85,164.04
"2021-03-03",2021,"URS2","N","elsewhere",2169,8.51385955864913,46.5867868627804,290.58,0,NA,NA,NA,0.407125,242.82,"other",NA,242.82,"",0,0,0,0.62,224.7
"2021-03-03",2021,"URS2","S","elsewhere",2169,8.51385955864913,46.5867868627804,75.4,0,NA,NA,NA,0.23425,51.7,"other",NA,51.7,"",0,0,0,3.79,72.59
"2021-03-03",2021,"URS2","W","elsewhere",2169,8.51385955864913,46.5867868627804,150.36,0,NA,NA,NA,0.448958333333333,82.87,"pg",NA,82.87,"",0,0,0,0.93,149.25
"2021-03-03",2021,"VAL2","E","elsewhere",2268,8.61379040935815,46.5490388066801,156.55,0,NA,NA,NA,0.284791666666667,104.76,"other",NA,104.76,"",0,0,0,3.01,104.76
"2021-03-03",2021,"VAL2","S","elsewhere",2268,8.61379040935815,46.5490388066801,117.12,0,NA,NA,NA,0.206095238095238,41.93,"other",NA,41.93,"",0,0,0,2.96,110.7
"2021-03-03",2021,"VAL2","W","elsewhere",2268,8.61379040935815,46.5490388066801,167.91,0,NA,NA,NA,0.262708333333333,92.13,"other",NA,92.13,"",0,0,0,0.99,113.64
"2021-03-03",2021,"VLS2","E","elsewhere",2064,9.20524161894874,46.6744111864099,165.95,0,NA,NA,NA,0.295791666666667,108.8,"pg",NA,108.8,"",0,0,0,1.03,109.96
"2021-03-03",2021,"VLS2","S","elsewhere",2064,9.20524161894874,46.6744111864099,152.25,0,NA,NA,NA,0.30925,111.3,"other",NA,111.3,"",0,0,0,2.37,151.88
"2021-03-03",2021,"WFJ2","E","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,175.18,0,NA,NA,NA,0.449125,104.32,"pg",NA,104.32,"",0,0,0,0.77,156.82
"2021-03-03",2021,"WFJ2","N","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,245.3,0,NA,NA,NA,0.464791666666667,197.44,"pg",NA,197.44,"",0,0,0,0.67,197.44
"2021-03-03",2021,"WFJ2","S","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,87.55,0,NA,NA,NA,0.295083333333333,56.12,"other",NA,56.12,"",0,0,0,3.37,86.48
"2021-03-03",2021,"WFJ2","W","Davos-Zuoz",2536,9.80928943600516,46.8296382941581,139.48,0,NA,NA,NA,0.314791666666667,137.78,"other",NA,137.78,"",0,0,0,2.47,138.42
"2021-03-03",2021,"ZNZ2","E","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,233.75,0,NA,NA,NA,0.456458333333333,204.37,"pg",NA,204.37,"",0,0,0,0.65,206.26
"2021-03-03",2021,"ZNZ2","N","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,273.91,0,NA,NA,NA,0.455208333333333,262.37,"pg",NA,262.37,"",0,0,0,0.58,235.95
"2021-03-03",2021,"ZNZ2","S","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,124.28,0,NA,NA,NA,0.304791666666667,120.12,"other",NA,120.12,"",0,0,0,2.62,123.12
"2021-03-03",2021,"ZNZ2","W","Davos-Zuoz",2677,10.0188448172399,46.6977166981315,217.89,0,NA,NA,NA,0.456458333333333,187.3,"pg",NA,187.3,"",0,0,0,0.72,191.82
"2021-03-04",2021,"ALB2","E","Davos-Zuoz",2322,9.83622434620262,46.5809457020288,208.82,0,NA,NA,NA,0.374791666666667,188.48,"pg",NA,188.48,"",0,0,0,0.73,190.42
"2021-03-04",2021,"ALB2","N","Davos-Zuoz",2322,9.83622434620262,46.5809457020288,182.61,0,NA,NA,NA,0.448958333333333,167.54,"pg",NA,167.54,"",0,0,0,0.81,177.81
"2021-03-04",2021,"ALB2","S","Davos-Zuoz",2322,9.83622434620262,46.5809457020288,165.15,0,NA,NA,NA,0.447291666666667,151.91,"pg",NA,151.91,"",0,0,0,0.79,152.96
"2021-03-04",2021,"ALB2","W","Davos-Zuoz",2322,9.83622434620262,46.5809457020288,155.56,0,NA,NA,NA,0.386458333333333,142.89,"pg",NA,142.89,"",0,0,0,0.9,144.21
"2021-03-04",2021,"ANV2","N","elsewhere",2640,7.53537232592505,46.1882775601548,228.2,0,NA,NA,NA,0.468958333333333,184.88,"pg",NA,184.88,"",0,0,0,0.7,184.88
"2021-03-04",2021,"ANV3","N","elsewhere",2589,7.6564016889829,46.1211647225094,162.92,0,NA,NA,NA,0.469458333333333,126.67,"pg",NA,126.67,"",0,0,0,0.89,145.04
"2021-03-04",2021,"ARO2","N","elsewhere",2847,7.44585493655645,46.0287823983995,245.71,0,NA,NA,NA,0.469791666666667,234.33,"pg",NA,234.33,"",0,0,0,0.64,237.27
"2021-03-04",2021,"ARO3","N","elsewhere",2602,7.56205990592659,46.0874205095501,162.56,0,NA,NA,NA,0.469791666666667,161.16,"pg",NA,161.16,"",0,0,0,0.91,152.45
"2021-03-04",2021,"ATT2","N","elsewhere",2550,7.26991849106118,46.105287470923,215.02,0,NA,NA,NA,0.488625,167.1,"pg",NA,167.1,"",0,0,0,0.76,170.36
"2021-03-04",2021,"ATT2","S","elsewhere",2550,7.26991849106118,46.105287470923,89.91,0,NA,NA,NA,0.30925,59.5,"other",NA,59.5,"",0,0,0,3.5,79.05
"2021-03-04",2021,"BED2","S","elsewhere",2420,8.51110334504409,46.5326634305478,458.58,0,NA,NA,NA,0.303333333333333,151.63,"other",NA,151.63,"",0,0,0,0.62,238.12
"2021-03-04",2021,"BER2","E","elsewhere",2447,10.0292016403358,46.4205719262779,274.45,0,NA,NA,NA,0.258916666666667,244.14,"pg",NA,244.14,"",0,0,0,0.66,163.44
"2021-03-04",2021,"BER2","N","elsewhere",2447,10.0292016403358,46.4205719262779,306.17,0,NA,NA,NA,0.462291666666667,253.14,"pg",NA,253.14,"",0,0,0,0.56,253.14
"2021-03-04",2021,"BER3","E","elsewhere",2625,9.91589022789612,46.4409154614942,145.76,0,NA,NA,NA,0.435208333333333,91.04,"pg",NA,91.04,"",0,0,0,0.96,137.59
"2021-03-04",2021,"BER3","N","elsewhere",2625,9.91589022789612,46.4409154614942,180.05,0,NA,NA,NA,0.544291666666667,81.97,"pg",NA,81.97,"",0,0,0,0.98,166.72
"2021-03-04",2021,"BER3","S","elsewhere",2625,9.91589022789612,46.4409154614942,50.29,0,NA,NA,NA,0.245291666666667,0.519999999999996,"other",NA,0.519999999999996,"",0,0,0,5.21,45.45
"2021-03-04",2021,"BER3","W","elsewhere",2625,9.91589022789612,46.4409154614942,91.71,0,NA,NA,NA,0.244895833333333,24.54,"pg",NA,24.54,"",0,0,0,1.88,75.62
"2021-03-04",2021,"BEV2","E","Davos-Zuoz",2512,9.83709063278609,46.5395643240313,214.46,0,NA,NA,NA,0.467708333333333,171.46,"pg",NA,171.46,"",0,0,0,0.78,174.6
"2021-03-04",2021,"BEV2","S","Davos-Zuoz",2512,9.83709063278609,46.5395643240313,242.63,0,NA,NA,NA,0.442291666666667,219.25,"pg",NA,219.25,"",0,0,0,0.6,165.23
"2021-03-04",2021,"BEV2","W","Davos-Zuoz",2512,9.83709063278609,46.5395643240313,183.05,0,NA,NA,NA,0.467291666666667,152.23,"pg",NA,152.23,"",0,0,0,0.91,152.23
"2021-03-04",2021,"BIN3","E","elsewhere",2355,8.20782942884078,46.3478483496952,296.97,0,NA,NA,NA,0.356208333333333,227.02,"pg",NA,227.02,"",0,0,0,0.66,231.13
"2021-03-04",2021,"BIN3","N","elsewhere",2355,8.20782942884078,46.3478483496952,306.58,0,NA,NA,NA,0.356,298.75,"other",NA,298.75,"",0,0,0,0.67,224.62
"2021-03-04",2021,"BIN3","S","elsewhere",2355,8.20782942884078,46.3478483496952,279.24,0,NA,NA,NA,0.248833333333333,261.47,"other",NA,261.47,"",0,0,0,0.64,231.41
"2021-03-04",2021,"BIN3","W","elsewhere",2355,8.20782942884078,46.3478483496952,288.68,0,NA,NA,NA,0.253416666666667,268.52,"other",NA,268.52,"",0,0,0,0.66,228.08
"2021-03-04",2021,"DAV2","E","Davos-Zuoz",2558,9.81941136139983,46.6988889844443,211.67,0,NA,NA,NA,0.372291666666667,140.72,"pg",NA,140.72,"",0,0,0,0.78,141.97
"2021-03-04",2021,"DAV2","N","Davos-Zuoz",2558,9.81941136139983,46.6988889844443,220.44,0,NA,NA,NA,0.593291666666667,101.93,"pg",NA,101.93,"",0,0,0,0.8,170.19
"2021-03-04",2021,"DAV2","S","Davos-Zuoz",2558,9.81941136139983,46.6988889844443,111.43,0,NA,NA,NA,0.302583333333333,83.32,"other",NA,83.32,"",0,0,0,2.79,108.73
"2021-03-04",2021,"DAV2","W","Davos-Zuoz",2558,9.81941136139983,46.6988889844443,105.63,0,NA,NA,NA,0.307583333333333,66.6,"other",NA,66.6,"",0,0,0,3.82,69.65
"2021-03-04",2021,"DAV3","E","Davos-Zuoz",2455,9.77399051394934,46.788833109079,200.28,0,NA,NA,NA,0.458958333333333,148.13,"pg",NA,148.13,"",0,0,0,0.77,148.13
"2021-03-04",2021,"DAV3","N","Davos-Zuoz",2455,9.77399051394934,46.788833109079,196.97,0,NA,NA,NA,0.40275,132.53,"other",NA,132.53,"",0,0,0,0.91,138.76
"2021-03-04",2021,"DAV3","S","Davos-Zuoz",2455,9.77399051394934,46.788833109079,120.92,0,NA,NA,NA,0.308,83.74,"other",NA,83.74,"",0,0,0,2.82,114.88
"2021-03-04",2021,"DAV3","W","Davos-Zuoz",2455,9.77399051394934,46.788833109079,162.33,0,NA,NA,NA,0.338875,94.32,"pg",NA,94.32,"",0,0,0,0.92,118.21
"2021-03-04",2021,"DAV4","E","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,161.73,0,NA,NA,NA,0.393958333333333,146.54,"pg",NA,146.54,"",0,0,0,0.87,146.54
"2021-03-04",2021,"DAV4","N","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,232.52,0,NA,NA,NA,0.467291666666667,158.85,"pg",NA,158.85,"",0,0,0,0.72,201.21
"2021-03-04",2021,"DAV4","S","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,78.12,0,NA,NA,NA,0.30925,52.51,"other",NA,52.51,"",0,0,0,4.08,62.4
"2021-03-04",2021,"DAV4","W","Davos-Zuoz",2330,9.78470275758155,46.7841947486778,164,0,NA,NA,NA,0.451458333333333,114.6,"pg",NA,114.6,"",0,0,0,0.87,149.62
"2021-03-04",2021,"EGH2","E","elsewhere",2500,8.09171550686959,46.4168110012547,141.43,0,NA,NA,NA,0.316041666666667,106.64,"other",NA,106.64,"",0,0,0,0.95,139.38
"2021-03-04",2021,"EGH2","N","elsewhere",2500,8.09171550686959,46.4168110012547,222.74,0,NA,NA,NA,0.577714285714286,185.7,"pg",NA,185.7,"",0,0,0,0.74,190.12
"2021-03-04",2021,"EGH2","S","elsewhere",2500,8.09171550686959,46.4168110012547,74.24,0,NA,NA,NA,0.291333333333333,43.72,"other",NA,43.72,"",0,0,0,3.74,73.79
"2021-03-04",2021,"ELA2","E","Davos-Zuoz",2726,9.71469450872067,46.5914252255484,301.07,0,NA,NA,NA,0.255916666666667,270.49,"other",NA,270.49,"",0,0,0,0.67,186.1
"2021-03-04",2021,"ELA2","N","Davos-Zuoz",2726,9.71469450872067,46.5914252255484,262.13,0,NA,NA,NA,0.385875,239,"pg",NA,239,"",0,0,0,0.66,201.03
"2021-03-04",2021,"ELA2","S","Davos-Zuoz",2726,9.71469450872067,46.5914252255484,87.33,0,NA,NA,NA,0.30925,61.78,"other",NA,61.78,"",0,0,0,3.47,77.81
"2021-03-04",2021,"ELA2","W","Davos-Zuoz",2726,9.71469450872067,46.5914252255484,120.24,0,NA,NA,NA,0.325,72.54,"pg",NA,72.54,"",0,0,0,1.72,72.54
"2021-03-04",2021,"ELM2","E","elsewhere",2058,9.1365009733191,46.9356092059481,228.49,0,NA,NA,NA,0.375458333333333,176.42,"pg",NA,176.42,"",0,0,0,0.67,177.65
"2021-03-04",2021,"ELM2","N","elsewhere",2058,9.1365009733191,46.9356092059481,323.67,0,NA,NA,NA,0.454791666666667,269.01,"pg",NA,269.01,"",0,0,0,0.5,269.01
"2021-03-04",2021,"ELM2","S","elsewhere",2058,9.1365009733191,46.9356092059481,81.78,0,NA,NA,NA,0.257791666666667,2.01000000000001,"other",NA,2.01000000000001,"",0,0,0,3.49,79.27
"2021-03-04",2021,"ENG2","S","elsewhere",2162,9.18944809362826,46.9927821639064,147.44,0,NA,NA,NA,0.239041666666667,0.609999999999985,"other",NA,0.609999999999985,"",0,0,0,2.46,145.53
"2021-03-04",2021,"ENG2","W","elsewhere",2162,9.18944809362826,46.9927821639064,162.67,0,NA,NA,NA,0.140261904761905,140.54,"other",NA,140.54,"",0,0,0,2.44,152.65
"2021-03-04",2021,"FAE2","E","elsewhere",1971,7.49524946923817,46.5204134882195,178.68,0,NA,NA,NA,0.337708333333333,1.68000000000001,"other",NA,1.68000000000001,"",0,0,0,2.21,177.47
"2021-03-04",2021,"FAE2","N","elsewhere",1971,7.49524946923817,46.5204134882195,173.29,0,NA,NA,NA,0.170166666666667,170.53,"other",NA,170.53,"",0,0,0,0.97,171.1
"2021-03-04",2021,"FIS2","N","elsewhere",2155,7.67388342097644,46.4714650599305,178.94,0,NA,NA,NA,0.428125,140.25,"pg",NA,140.25,"",0,0,0,0.88,150.14
"2021-03-04",2021,"FLU2","E","Davos-Zuoz",2394,9.94644506119759,46.7527121108172,235.43,0,NA,NA,NA,0.416875,145.53,"pg",NA,145.53,"",0,0,0,0.86,146.67
"2021-03-04",2021,"FLU2","N","Davos-Zuoz",2394,9.94644506119759,46.7527121108172,302.16,0,NA,NA,NA,0.469791666666667,158.9,"pg",NA,158.9,"",0,0,0,0.71,158.9
"2021-03-04",2021,"FLU2","S","Davos-Zuoz",2394,9.94644506119759,46.7527121108172,143.77,0,NA,NA,NA,0.453958333333333,130,"pg",NA,130,"",0,0,0,1.02,126.5
"2021-03-04",2021,"FLU2","W","Davos-Zuoz",2394,9.94644506119759,46.7527121108172,223.76,0,NA,NA,NA,0.393958333333333,144.94,"pg",NA,144.94,"",0,0,0,0.87,144.94
"2021-03-04",2021,"FNH2","E","elsewhere",2252,6.96410423112248,46.1007599043094,313.57,0,NA,NA,NA,0.39602380952381,5.31999999999999,"pg",NA,5.31999999999999,"",0,0,0,0.48,276
"2021-03-04",2021,"FNH2","N","elsewhere",2252,6.96410423112248,46.1007599043094,328.63,0,NA,NA,NA,0.279583333333333,4.10000000000002,"pg",NA,4.10000000000002,"",0,0,0,0.5,298.17
"2021-03-04",2021,"FNH2","W","elsewhere",2252,6.96410423112248,46.1007599043094,167.82,0,NA,NA,NA,0.331625,154.78,"pg",NA,154.78,"",9.40000000000001,0,0,0.74,155.27
"2021-03-04",2021,"FOU2","N","elsewhere",2800,7.06723451055423,45.9717556343658,446.37,0,NA,NA,NA,0.305458333333333,398.54,"pg",NA,398.54,"",0,0,0,0.37,399.19
"2021-03-04",2021,"FOU2","W","elsewhere",2800,7.06723451055423,45.9717556343658,306.36,0,NA,NA,NA,0.455208333333333,258.87,"pg",NA,258.87,"",0,0,0,0.51,265.42
"2021-03-04",2021,"FUL2","E","elsewhere",2602,7.08966127518766,46.1946845291407,384.01,0,NA,NA,NA,0.285208333333333,1.18000000000001,"other",NA,1.18000000000001,"",0,0,0,0.45,349.32
