"triggerDateTime","coordX","coordY","startZoneElevation","startZoneAspect","fractureThicknessMean","size"
"2018-02-24 12:50:00",96869.595885843,606549.214532946,3500,"W",50,3
"2020-01-30 11:00:00",224259.707353398,748162.873253356,1738,"NW",80,3
"2006-01-24 13:00:00",229600.190335117,745149.962013332,1710,"SE",110,2
"2020-12-26 11:00:00",117463.023333514,643788.343304767,2748,"E",50,3
"2013-03-23 09:40:00",182100.063153141,793109.981728775,3060,"NE",50,2
"2004-02-09 17:00:00",183279.7447349,770729.91945501,2000,"NE",30,2
"2018-01-23 11:00:00",118300.381928964,574849.18810324,2600,"SE",100,4
"2021-01-28 05:00:00",98008.3012272172,623719.872652664,2237,"E",50,3
"2018-01-22 10:00:00",188625.373752764,782799.058085782,2060,"E",80,3
"2018-12-09 07:00:00",215360.797001698,792807.24029107,2320,"N",50,2
"2011-12-25 08:00:00",156300.530622945,630399.914983423,2300,"S",60,2
"2014-02-17 15:15:00",116249.648297654,612529.931509649,2510,"N",80,3
"2007-01-29 08:30:00",180700.39656272,663349.987435599,2450,"NE",40,3
"2009-02-07 08:30:00",170659.440203678,701769.916179099,1800,"N",50,3
"2004-03-17 09:00:00",176664.334321768,782014.902473669,2670,"SW",25,2
"2010-02-17 09:30:00",164499.652087316,733349.903885131,1358,"NW",20,2
"2003-02-13 09:00:00",150900.059346427,666799.935902945,2100,"W",70,3
"2011-02-26 10:00:00",184859.979594638,779989.939167376,2100,"SE",80,2
"2018-01-04 23:00:00",170290.947456559,794988.774980932,2722.9,"S",60,4
"2021-12-06 15:05:00",104723.950747868,587088.087010289,2612,"NW",60,2
"2016-02-01 09:00:00",192602.458179221,730652.786512978,2952.5,"E",50,4
"2004-04-12 08:32:00",154486.25120144,780082.99977634,2860,"N",20,2
"2015-02-06 12:50:00",192425.321404711,781908.877105648,2468.9,"SE",20,3
"2006-03-15 12:45:00",107850.58683975,585349.080430808,2240,"NE",65,3
"2020-12-07 07:30:00",105902.092987535,587726.231481334,2720,"E",30,2
"2011-01-06 13:30:00",183699.917188285,790099.955201063,2100,"NW",30,2
"2007-03-10 11:00:00",164589.982688948,793350.038912627,2500,"NW",40,3
"2014-01-25 11:00:00",155378.671337732,744389.927975511,2740,"E",30,2
"2021-02-10 07:00:00",108010.173916864,564930.162527243,2116,"E",25,2
"2018-03-16 11:00:00",163349.331634651,691399.907537289,2020,"N",50,3
"2007-03-26 14:00:00",181955.635168005,784867.929118795,2700,"NW",80,3
"2022-01-23 15:00:00",194124.267178058,724375.240345461,2415,"SE",75,3
"2015-01-31 03:25:00",180700.39656272,663349.987435599,1730,"NW",40,2
"2021-01-29 11:00:00",151090.064048106,683621.085003252,1599,"NW",100,3
"2014-02-17 16:00:00",170659.440203678,701769.916179099,2100,"SE",60,2
"2009-02-07 08:00:00",170659.440203678,701769.916179099,1960,"SE",50,3
"2014-01-24 13:30:00",113070.256700357,594294.27090313,2250,"W",40,2
"2016-02-11 12:00:00",164589.982688948,793350.038912627,2650,"E",100,3
"2015-03-03 07:30:00",129708.084137398,601842.934988081,2330,"S",18,3
"2020-01-20 01:00:00",133526.376096405,605292.470655732,2381,"SW",120,2
"2021-12-09 11:00:00",183935.650339171,778351.16101233,2438,"NE",30,2
"2020-02-14 15:25:00",225389.99473995,744151.951824435,1967,"N",30,2
"1996-01-10 15:30:00",108275.265085247,587299.133135017,2440,"N",50,3
"2019-12-26 18:00:00",163372.708855759,734869.456281357,2129,"SW",25,2
"2017-01-14 15:00:00",102624.688837202,557701.276249289,2807.3,"NE",80,4
"2017-02-25 08:00:00",204732.911146895,792639.609966292,2433,"NE",20,3
"2007-03-20 14:30:00",229600.190335117,745149.962013332,1200,"NW",70,2
"2016-05-20 10:00:00",111375.132304316,635199.575891513,3112.9,"E",100,3
"2019-01-30 15:00:00",217393.275451284,793021.821391204,1819,"N",70,3
"2020-02-03 11:00:00",107695.600881004,624880.36043125,2744,"E",50,3
"2021-12-13 11:00:00",232819.681674005,742298.746418505,1661,"S",120,3
"2021-01-31 07:00:00",132747.526293266,604415.530328428,2429,"E",150,3
"2001-02-27 12:35:00",196929.725669363,680450.086726378,2140,"N",100,4
"2019-03-07 13:30:00",190282.499058989,732754.978687542,2407,"NE",50,2
"2012-12-09 08:40:00",105824.844447914,586424.11432222,NA,"NW",60,3
"2017-03-08 20:00:00",98145.6362974813,563708.152724269,2317.8,"N",200,4
"2003-02-21 11:00:00",147605.527979773,598812.997082716,2100,"SW",80,2
"2003-01-06 15:00:00",199940.188974557,717930.01807907,2060,"S",40,2
"2013-02-09 14:00:00",181774.341764771,785873.936337757,2500,"NE",40,2
"2019-02-04 11:00:00",161613.605901694,622664.911145748,1880,"NW",50,2
"2001-01-09 10:45:00",105419.652494288,586669.042363439,2640,"W",80,3
"2022-02-03 06:00:00",158534.606327652,728727.678036245,2357,"NW",45,3
"2021-01-28 12:25:00",164727.022536524,733724.171280693,1308,"NW",50,2
"2009-02-28 12:00:00",196600.196288303,773406.895594381,2440,"E",30,3
"2014-12-20 10:00:00",202733.882360253,748276.057401251,2820,"E",30,3
"2007-03-08 11:30:00",137239.896233125,779699.513548302,2900,"NE",50,3
"2005-12-21 11:00:00",202900.113486371,764549.91265888,2450,"SW",120,4
"2017-12-12 07:00:00",165155.733871755,791393.912885716,2327.2,"E",50,2
"2011-12-23 14:30:00",155358.206694743,774958.669851619,2690,"NE",30,2
"2022-02-06 11:45:00",146252.092846949,664981.270274674,2409,"NE",50,3
"2009-01-21 13:00:00",170659.440203678,701769.916179099,2000,"N",50,2
"2014-03-27 15:00:00",189830.274142592,736719.957127877,2520,"SW",30,3
"2016-02-28 23:00:00",89352.4818325394,578283.03351386,2720,"S",60,3
"2020-02-05 12:00:00",135471.106600987,604467.435120962,2872,"W",80,3
"2011-11-09 08:15:00",103269.826475028,637059.866855593,3400,"N",50,1
"2015-12-30 11:00:00",141380.395551609,608437.651182184,2500,"NW",15,2
"2018-01-03 23:00:00",163620.641574069,796247.262084647,2429.1,"NW",50,3
"2019-02-13 13:00:00",177271.03631922,756259.924051463,2016,"NE",30,1
"2022-02-22 04:17:00",180662.992402912,663702.041470265,1915,"S",10,2
"2022-01-13 13:30:00",162758.443138418,727618.012723906,2748,"SE",20,1
"2016-02-17 14:30:00",146040.161874786,764389.952556399,2480,"S",60,2
"2016-01-12 07:00:00",188757.360235964,780700.419101619,2622.4,"E",40,3
"2004-01-14 11:00:00",154300.30616976,783899.644632574,2300,"NE",20,2
"2016-02-21 11:00:00",89229.6485682252,586498.806681421,3520,"SW",25,3
"2000-02-15 09:15:00",177154.656232478,781569.924989808,2520,"N",40,2
"2019-01-14 10:27:00",116149.827058688,553274.006111864,1985,"S",40,2
"2021-03-21 09:10:00",158632.433774745,641669.891642567,2360,"NW",60,2
"2006-03-09 11:00:00",144649.921335577,604349.957967752,2640,"E",80,4
"2018-02-18 11:00:00",115959.9536792,605174.341859536,2405,"SE",30,2
"2019-03-29 15:00:00",173043.823240337,797438.301923346,2602,"S",30,3
"2019-01-29 11:30:00",205002.438269679,749699.884180219,2358,"NE",35,2
"2007-02-28 11:00:00",181955.635168005,784867.929118795,2420,"E",40,2
"2003-01-30 06:30:00",135463.881695785,566716.003430496,1900,"NE",30,2
"2008-02-11 11:00:00",181955.635168005,784867.929118795,2190,"NE",30,3
"2007-01-03 12:00:00",123119.550876766,612999.484158693,2460,"W",50,2
"2011-03-30 09:00:00",187396.862935823,766026.9079554,2600,"N",50,3
"2008-03-29 11:25:00",97000.3043686406,564698.74851375,2460,"N",40,3
"2019-02-13 10:30:00",184640.673307824,661344.991895162,2140,"SE",100,2
"2008-12-24 13:30:00",170659.440203678,701769.916179099,1800,"S",80,3
"2021-01-11 07:00:00",135560.343287577,604867.49868879,2859,"N",50,2
"2015-03-02 07:00:00",96978.4009127626,565412.561939975,2456.9,"NE",60,4
"2018-01-05 07:00:00",173243.712026382,798641.219616752,2469.1,"S",70,3
"2017-03-03 09:30:00",186513.410436452,767129.961163348,2570,"NW",50,3
"2016-03-26 07:00:00",190234.005871033,733224.616532752,2238.2,"E",30,2
"2009-03-01 13:00:00",196399.715784888,773550.091305907,1920,"NE",20,2
"2011-02-23 16:10:00",96739.8181078548,631329.46629453,3020,"N",15,2
"2020-03-10 07:30:00",182276.280018667,672611.605585364,1915,"N",20,2
"2019-02-17 23:10:00",228416.004990802,746607.961138397,1970,"S",120,3
"2006-12-31 12:15:00",136929.905796575,577579.515273939,2420,"N",40,2
"2006-03-07 09:00:00",144649.921335577,604349.957967752,200,"E",80,3
"2009-12-27 12:00:00",150368.896557549,735029.847304893,2430,"SE",30,2
"2005-01-26 05:00:00",154486.340746026,780085.991327467,2620,"E",30,1
"2006-03-15 19:30:00",180700.39656272,663349.987435599,1730,"NW",40,2
"2006-02-25 11:15:00",93299.6306080415,628004.395223218,3130,"NW",50,2
"2021-02-09 11:00:00",134360.207281809,605399.497909479,2824,"S",20,1
"2019-02-02 07:00:00",166042.102261767,790902.473952061,2723,"SE",50,4
"2019-01-14 09:00:00",155300.251842101,612193.937764268,1920,"W",40,2
"2017-01-14 06:00:00",189675.346222201,780640.939100165,2652.8,"NE",50,3
"2007-01-03 13:55:00",143399.92591213,605139.688413857,2100,"NE",50,2
"2016-01-10 11:00:00",189806.098688264,732532.703353542,2420.1,"NE",40,2
"2021-01-30 07:00:00",170556.03016088,795136.924881255,2764,"NE",100,4
"2020-02-03 11:00:00",101415.750596652,625145.951977969,2106,"E",60,4
"2017-09-18 07:00:00",103577.790155995,639533.854088345,3400,"W",15,1
"2014-01-01 10:12:00",161456.592057665,764627.987918193,2150,"E",50,2
"2019-01-07 11:30:00",205351.461819471,749382.749108356,2514,"E",30,2
"2008-01-13 13:00:00",152520.249301132,577169.729131806,2200,"NW",20,3
"2016-02-14 08:00:00",183619.238914817,602140.944009151,1870,"NW",50,2
"2014-12-21 12:00:00",191085.50664051,781409.139360587,2364.1,"NE",30,1
"2001-01-14 09:00:00",142090.018289232,607899.690162315,2130,"N",40,2
"2020-12-13 06:00:00",81024.9944288229,581959.452518202,2762,"N",50,2
"2003-02-04 17:45:00",101844.281446335,624734.382052582,2430,"E",30,4
"2021-03-23 11:00:00",172514.972806393,699910.996525626,2270,"SE",30,2
"2007-12-20 12:00:00",129817.93450022,599245.986170505,2100,"E",100,3
"2022-02-04 11:00:00",148339.823312379,785121.854979994,2903,"NE",80,2
"2019-01-16 13:00:00",201246.30804755,730829.969137882,2200,"NW",200,3
"2021-01-06 11:00:00",234995.70296397,743393.368860724,2091,"N",30,2
"2019-02-02 07:30:00",188792.955001746,733824.96563368,2186,"SE",25,1
"2019-02-01 23:00:00",164086.929377882,796629.158003154,2457,"NW",50,3
"2017-03-05 07:00:00",101610.64240828,637333.164721936,3171,"N",40,3
"2020-02-06 08:30:00",225351.15395496,744201.207865112,1973,"NE",20,1
"2022-01-10 07:00:00",108444.518720993,564225.729541717,2448,"S",60,2
"2014-02-21 22:00:00",205845.465459226,774922.881643607,2320,"NE",100,4
"2015-01-28 11:00:00",188778.832789746,780674.884163816,2627.6,"NE",30,3
"2021-02-03 11:00:00",234890.192586218,743168.742255535,2067,"NW",70,3
"2012-04-25 13:00:00",181774.341764771,785873.936337757,2620,"NE",50,3
"2019-02-01 17:00:00",105270.050501661,563584.703540787,2308,"SE",40,3
"2017-03-05 16:30:00",189502.786961473,780929.713944987,2620.5,"NE",50,3
"2020-03-17 15:20:00",179030.217426132,772009.921102953,2690,"NE",40,3
"2022-01-21 11:00:00",135671.813064835,605236.752764723,2733,"SE",10,1
"2006-02-25 12:50:00",189229.959690354,780844.91640968,2880,"W",40,3
"2009-02-06 12:00:00",187162.968427486,779385.958276895,2525,"N",40,3
"2013-02-14 09:30:00",177271.03631922,756259.924051463,2800,"SW",25,3
"2017-01-28 11:00:00",192259.877076368,774340.003166946,2155,"NW",30,2
"2008-01-22 09:00:00",181955.635168005,784867.929118795,2470,"NE",30,2
"2021-01-25 11:00:00",149676.98726652,796843.42558921,2658,"S",20,3
"2008-04-03 11:00:00",199724.746279228,717999.996965222,2000,"NE",100,3
"2012-11-30 08:30:00",153150.384352356,780299.989826589,2930,"E",60,2
"2020-03-06 06:30:00",189078.473312589,734408.787575799,2312,"S",10,1
"2020-03-03 04:00:00",198702.116974787,716487.469636081,1849,"N",40,2
"2003-01-06 10:44:00",189944.759972803,782445.047200644,2245,"E",60,3
"2021-04-17 10:00:00",149981.596026625,786784.858447312,2763,"N",20,2
"2010-02-21 09:00:00",170588.534523666,776732.942616185,2360,"NW",30,3
"2015-01-07 12:30:00",164589.982688948,793350.038912627,2640,"SE",30,2
"2013-02-16 13:00:00",180700.39656272,663349.987435599,2080,"SE",180,3
"2007-01-06 11:00:00",181955.635168005,784867.929118795,2600,"N",25,3
"2020-02-14 11:15:00",200254.158331436,717386.260844296,1540,"SE",100,1
"2005-04-03 10:30:00",96195.5859609295,625477.867706769,3040,"NW",20,2
"2015-03-31 00:15:00",153150.384352356,780299.989826589,2920,"E",60,3
"2017-04-29 10:00:00",177399.337978986,786209.881538288,2715,"N",40,2
"2022-02-02 12:00:00",161238.379638053,732395.306825382,2244,"NW",50,3
"2005-03-13 10:30:00",229279.437064241,737700.068581901,1350,"NW",55,2
"2019-02-06 15:00:00",165999.982881591,792231.787020013,2361,"S",100,2
"2017-12-12 07:00:00",166662.516906051,791942.604266483,2773.3,"SE",30,3
"2021-01-29 08:30:00",166592.006870312,791894.052517861,2747,"S",81,3
"2008-01-09 08:15:00",168124.133129995,758199.849971215,2250,"NE",30,1
"2018-03-07 15:00:00",167276.939450523,766353.485286865,2188.9,"NE",20,3
"2008-11-24 13:30:00",170659.440203678,701769.916179099,1720,"S",80,2
"2007-01-31 12:00:00",171769.652358375,778199.816575962,2700,"NE",80,3
"2021-12-04 08:00:00",104337.577886199,586862.878282435,2504,"W",25,1
"2021-12-09 11:00:00",185065.054540548,778928.592110423,2355,"NE",30,2
"2007-12-17 11:00:00",206338.719699346,773914.879313466,2100,"S",100,3
"2021-01-08 09:00:00",115598.972989151,552917.529298484,1994,"S",100,2
"2022-01-25 11:00:00",223986.710235871,737873.06563339,2151,"E",15,1
"2015-01-10 07:00:00",168201.739644465,758021.966825938,2340.2,"E",30,2
"2013-02-16 11:30:00",116789.579079701,616159.491580357,2720,"S",40,2
"2013-04-01 10:00:00",170638.127397817,775732.98003321,2250,"NE",50,3
"2017-02-02 11:25:00",166189.490584341,692819.917886669,2630,"N",30,3
"2009-12-26 02:00:00",88304.9054473924,582140.010859569,2700,"NW",90,4
"2005-03-14 08:45:00",191139.34617396,678260.036819716,2190,"NW",30,2
"2015-01-01 07:05:00",188987.572286385,781837.822925766,2504,"W",50,2
"2020-01-30 11:00:00",189252.980136974,783536.04958958,1794,"NE",30,1
"2004-12-22 12:15:00",206569.563065265,705460.016733869,2120,"N",60,3
"2008-12-14 08:00:00",157669.975014393,744924.918036235,2380,"SE",100,4
"2020-12-07 08:12:00",152174.36355898,790741.750695474,2548,"W",30,3
"2005-03-11 12:30:00",180064.638260333,802737.912050588,2900,"SE",40,3
"2016-03-12 12:40:00",194839.455546537,767790.057150036,2100,"NW",40,2
"1993-03-28 10:00:00",124049.629480878,649949.717520273,3160,"S",30,2
"2016-03-08 11:03:00",146040.161874786,764389.952556399,2600,"NW",120,3
"2017-03-10 16:30:00",188428.279632556,780962.214920925,2578.9,"SE",130,3
"2019-02-04 08:00:00",145842.978994563,775687.235289126,2891,"SE",20,2
"2021-02-07 11:00:00",152937.678425432,708798.77682627,1677,"N",30,2
"2015-02-28 11:00:00",148727.613291837,574330.670175837,1920,"NW",40,2
"2019-02-04 07:00:00",205325.093755599,749395.586151894,2480,"E",30,2
"2013-02-10 08:00:00",130487.278463971,601575.935425641,2640,"SE",100,3
"2004-02-20 11:00:00",192350.86259412,794932.879192453,2450,"W",40,3
"2018-03-20 07:00:00",143213.807588693,787817.827784548,3205.7,"W",50,3
"2018-12-11 08:00:00",204220.485409615,786950.775746541,2182,"N",100,3
"2013-11-19 14:00:00",103089.629374195,636859.894674365,2700,"NW",30,2
"2015-01-28 11:00:00",191032.641314868,780838.798700896,2522.8,"NW",30,3
"2013-04-23 14:00:00",170638.127397817,775732.98003321,2990,"N",50,3
"2020-01-01 14:00:00",130089.677766567,597478.163045112,2169,"S",35,2
"2010-02-26 11:00:00",164589.982688948,793350.038912627,2340,"NE",20,3
"2008-01-27 13:00:00",181955.635168005,784867.929118795,2190,"NE",30,2
"2012-02-08 11:50:00",96369.917571634,625694.382626933,2270,"NW",20,2
"2016-04-09 12:00:00",123548.924292137,649079.696642931,2880,"N",30,2
"2021-03-18 08:30:00",135460.023912737,604513.612639398,2889,"NW",200,2
"2015-01-30 15:00:00",188012.817802051,781932.119975983,2184.7,"SW",50,3
"2017-01-14 04:00:00",188840.28362425,735532.417744365,2220,"NE",70,2
"2019-02-01 23:00:00",163632.273781002,795990.339590421,2304,"NW",60,2
"2022-02-04 11:00:00",150528.712757844,786674.766639665,2407,"N",50,2
"2021-01-28 11:00:00",231531.321072695,746845.491363271,1797,"S",50,3
"2019-12-24 12:45:00",97618.6191889992,623566.524810586,2195,"SE",60,2
"2022-02-09 09:00:00",134129.489616763,639280.687333175,2509,"NE",150,2
"2005-03-26 07:45:00",181955.635168005,784867.929118795,2980,"NE",30,2
"2021-03-19 11:00:00",167535.364457196,731693.163107815,2410,"N",50,3
"2016-03-06 09:34:00",180219.277721475,780889.970407306,1980,"NW",30,1
"2007-01-27 16:00:00",181955.635168005,784867.929118795,2450,"SE",50,2
"2022-02-13 11:00:00",231791.531978546,741015.473914381,1673,"E",20,1
"2007-03-06 12:45:00",104714.678229284,591729.089630334,2620,"NE",50,2
"2014-01-18 11:45:00",184640.673307824,661344.991895162,2185,"SE",25,1
"2015-01-01 07:00:00",193207.996994321,778801.905979018,2184.5,"NE",30,3
"2020-12-07 09:00:00",165636.046500914,734148.766607598,1283,"W",45,1
"2015-01-28 11:00:00",189830.274142592,736719.957127877,2000,"E",80,3
"2021-01-14 18:00:00",164433.802617457,733589.109053235,1282,"W",55,2
"2010-01-14 17:00:00",180700.39656272,663349.987435599,2120,"S",80,2
"2021-12-09 11:00:00",182500.02696672,780915.711780862,1551,"SW",60,1
"2004-03-15 15:50:00",96195.5859609295,625477.867706769,2340,"N",20,3
"2021-01-28 05:00:00",177858.00969668,661240.660757809,1791,"N",40,2
"2015-03-11 12:30:00",176478.295348635,782187.925469329,2790,"NW",70,3
"2007-03-04 11:05:00",196600.196288303,773406.895594381,2500,"N",80,3
"2015-11-23 16:00:00",170659.440203678,701769.916179099,2340,"SW",30,2
"2012-02-16 10:00:00",181774.341764771,785873.936337757,2180,"NE",50,3
"2009-02-15 11:30:00",90799.8373305787,583598.836643085,2360,"NW",50,2
"2006-02-18 13:20:00",150989.365004075,593644.752695505,1920,"NW",30,3
"2019-12-26 11:45:00",192478.762136357,731603.991894664,2774,"SW",80,3
"2021-12-19 11:00:00",157462.486461704,729183.312106676,2720,"E",30,2
"2010-01-29 12:15:00",229600.190335117,745149.962013332,1660,"NW",30,3
"2022-02-22 03:45:00",181633.791611371,662989.1348651,1739,"N",10,2
"2008-01-13 10:45:00",181955.635168005,784867.929118795,2550,"W",50,3
"2016-02-24 08:10:00",129708.084137398,601842.934988081,2815,"NE",60,1
"2019-02-16 05:15:00",184640.673307824,661344.991895162,1730,"NW",15,1
"2016-01-24 11:00:00",201246.30804755,730829.969137882,2240,"NW",50,3
"2015-02-22 03:00:00",117500.068407498,704299.775176593,1800,"SW",60,3
"2022-02-23 10:00:00",167603.703336611,818008.86477201,2573,"N",120,3
"2005-04-21 09:00:00",180064.638260333,802737.912050588,2850,"NE",100,4
"2020-12-26 15:10:00",96670.49021606,599906.072588796,2860,"E",40,2
"2021-01-16 09:54:00",182579.152022355,674730.047833487,2320,"NW",50,4
"2021-02-12 11:00:00",162732.076041667,796012.50163925,2494,"W",80,3
"2013-04-13 09:30:00",154915.640141493,783436.017477136,3000,"NE",80,3
"2017-12-12 07:00:00",165111.39864836,791503.400456049,2278.8,"E",50,2
"2012-01-25 22:00:00",189830.274142592,736719.957127877,1840,"SE",50,2
"2021-12-11 08:00:00",106034.357043193,587737.944818329,2710,"E",35,2
"2021-01-15 12:15:00",180002.186371063,779217.532569198,1558,"W",80,2
"2003-02-05 04:00:00",184699.050241636,678449.988039461,1980,"SW",100,4
"2018-02-16 09:00:00",129708.084137398,601842.934988081,2909,"NE",40,3
"2017-03-07 15:00:00",105786.44629017,635150.62921336,2964.2,"E",100,4
"2012-11-14 08:40:00",103089.629374195,636859.894674365,3100,"NE",75,3
"2016-01-14 09:15:00",191551.890564049,781017.746549437,2464.6,"NW",40,2
"2022-02-03 11:00:00",165665.408046072,791088.272052046,2523,"E",60,2
"2010-01-29 13:45:00",163044.756054278,577364.976702308,1490,"E",30,1
"2021-01-15 11:00:00",173179.171198108,805409.263466726,2323,"N",120,2
"2022-01-10 07:00:00",108674.501040158,565590.155690966,2256,"S",40,2
"2009-03-25 01:00:00",153150.384352356,780299.989826589,3000,"S",30,2
"2004-01-16 11:00:00",181955.635168005,784867.929118795,2200,"NE",150,3
"1996-12-31 15:00:00",171449.848812454,797300.107797383,2480,"SE",15,3
"2009-01-12 14:00:00",180700.39656272,663349.987435599,2080,"SE",50,3
"2014-01-01 13:15:00",180700.39656272,663349.987435599,2100,"NE",80,2
"2021-04-02 10:00:00",173782.493884408,781200.878591506,2670,"N",30,3
"2004-12-24 11:00:00",116350.52514537,647659.86415918,2200,"SE",50,2
"2022-02-03 08:53:00",99094.7316544669,622933.760782995,2993,"SE",30,2
"2011-12-22 21:00:00",181774.341764771,785873.936337757,2740,"E",30,2
"2018-03-23 07:05:00",184640.673307824,661344.991895162,2456,"NE",40,3
"2014-02-23 11:32:00",163900.023837822,613730.932594676,2330,"W",25,3
"2022-02-07 06:30:00",108119.650775503,564081.652772016,2607,"SE",30,3
"2012-01-03 08:00:00",153150.384352356,780299.989826589,2900,"SE",30,3
"2021-03-19 11:15:00",102179.336607021,637614.572538096,2970,"W",50,2
"2017-01-15 15:37:00",135713.848929841,638799.158974876,2682.3,"SE",50,3
"2011-01-16 12:30:00",96500.2634408781,623849.893625789,3050,"E",20,2
"2012-12-15 02:00:00",180700.39656272,663349.987435599,1800,"NW",120,3
"2004-01-03 12:00:00",146673.012680672,658421.879762041,2020,"SE",30,3
"2012-04-22 15:00:00",116738.549685906,612418.932327894,2690,"N",100,3
"2004-02-02 11:00:00",103799.866381493,590899.071820061,3000,"N",120,2
"2012-12-29 12:00:00",164589.982688948,793350.038912627,2600,"N",40,3
"2021-12-29 07:30:00",105989.936054006,587715.584810709,2730,"E",25,2
"2021-01-13 19:40:00",101235.452723615,624550.818817226,2427,"SE",30,2
"2017-12-28 23:00:00",173192.217679733,797519.919185885,2714.6,"S",40,3
"2009-01-22 12:47:00",146040.161874786,764389.952556399,2407,"E",110,3
"2012-12-26 15:15:00",180700.39656272,663349.987435599,1930,"SE",30,1
"2017-03-10 07:00:00",192339.677511276,735188.980053454,2425.4,"SW",30,3
"2013-01-25 14:00:00",171699.603870075,633559.95618576,1960,"NW",80,2
"2010-02-04 08:45:00",227457.330220451,747281.02159099,1700,"NE",50,2
"2006-01-20 10:45:00",183309.502632039,776549.980338118,2420,"E",65,2
"2006-03-05 09:00:00",189830.274142592,736719.957127877,2100,"NE",50,4
"2021-12-09 11:00:00",184814.210468141,778722.204608524,2439,"NE",30,2
"2016-03-28 08:00:00",96280.2328063701,585398.891634794,2580,"NE",15,1
"2015-01-21 16:40:00",89352.4818325394,578283.03351386,2490,"SW",30,2
"2005-02-05 09:30:00",86149.7974232678,578888.696163504,2810,"NE",70,3
"2022-02-12 11:00:00",186255.751981184,661534.110608218,2017,"NE",40,3
"2017-01-14 14:00:00",129708.084137398,601842.934988081,2900,"E",120,4
"2012-01-27 16:14:00",97839.8151895885,623559.397133617,2280,"SE",50,3
"2020-01-29 07:00:00",135310.547644722,567930.939612246,1739,"E",25,1
"2009-02-18 04:00:00",170659.440203678,701769.916179099,1900,"SE",40,3
"2013-03-29 10:00:00",153150.384352356,780299.989826589,2900,"N",40,2
"2021-12-09 22:00:00",166258.176038326,734620.865157778,1880,"SW",25,2
"2018-01-10 03:00:00",128203.460139258,647535.863206248,2870,"N",30,4
"2010-01-31 10:00:00",150979.517739452,678119.87606134,2680,"SE",30,3
"2008-04-22 18:00:00",181955.635168005,784867.929118795,2510,"NE",100,4
"2015-02-26 16:00:00",141276.017098137,642501.900080646,2800,"E",25,2
"2010-03-07 09:45:00",181328.886856133,674500.013783089,2400,"N",25,2
"2006-03-07 17:00:00",192550.553028835,798500.033915948,2600,"S",50,3
"2005-01-25 08:30:00",145432.150453717,793046.102404661,2740,"NE",120,2
"2021-03-13 11:00:00",121439.882690461,615829.517469123,2970,"NE",50,3
"2010-02-06 03:45:00",180700.39656272,663349.987435599,1730,"NW",25,2
"2014-12-19 09:00:00",121974.804023652,643249.659285576,2290,"E",50,2
"2021-12-11 08:00:00",105966.561776072,587729.997039823,2728,"E",10,2
"2002-02-13 07:40:00",156759.061884132,632419.87104499,2450,"E",70,3
"2017-03-10 07:00:00",193112.722201655,735346.199201648,2680.7,"SE",50,3
"2022-02-03 07:20:00",225207.991831838,744259.29038326,2016,"NE",80,3
"2003-12-30 11:30:00",188280.185144701,816145.138397294,2480,"SE",100,3
"2021-12-14 14:00:00",135566.257284021,566297.961000551,2115,"S",70,3
"2017-04-21 13:35:00",157019.140599945,641149.909519442,2750,"NW",45,3
"2019-12-27 11:00:00",79966.4442159699,579246.05698367,2574,"S",10,2
"2017-03-10 07:00:00",193038.971638662,739491.40855423,2478.4,"SW",30,3
"2012-02-17 15:10:00",189234.587036664,781585.055008414,2480,"NE",30,2
"2018-01-21 23:00:00",163111.634167308,789856.808822866,2220.5,"NE",60,3
"2021-04-16 08:00:00",214077.028502698,763657.772010975,2383,"NE",15,2
"2017-12-15 10:00:00",129708.084137398,601842.934988081,2945,"SW",120,4
"2020-01-23 11:00:00",227464.191940389,727669.2598925,1930,"N",60,3
"2020-05-03 06:45:00",180006.899798963,790891.878255514,2944,"W",20,1
"2017-03-10 07:00:00",193421.579744039,737864.974848688,2359.3,"S",30,2
"2020-03-11 11:00:00",219332.688578596,751721.091595689,1601,"NE",80,2
"2021-01-31 07:50:00",108423.499087049,564208.445399624,2462,"E",50,2
"2007-12-23 23:00:00",181955.635168005,784867.929118795,2320,"W",100,3
"2021-01-16 07:30:00",202159.902071448,717607.641263305,2144,"SE",40,2
"2015-02-27 15:00:00",175499.719272778,803000.30364328,2600,"E",20,1
"2006-01-04 11:00:00",177399.751445686,761699.935200362,2300,"W",100,3
"2019-01-14 11:00:00",165460.288819988,759861.139172036,2469,"N",100,3
"2016-01-14 09:10:00",180700.39656272,663349.987435599,2450,"NE",80,4
"2008-12-05 10:06:00",96500.2634408781,623849.893625789,2240,"NW",30,4
"2021-01-14 11:00:00",234904.583353324,742842.779719194,1902,"N",100,3
"2022-01-09 15:30:00",107440.848869034,564384.307359713,2351,"E",40,3
"2013-12-06 11:00:00",170638.127397817,775732.98003321,2570,"SE",10,2
"2020-02-03 11:00:00",101771.544111439,625159.957862542,2118,"NE",80,4
"2005-03-07 23:00:00",141324.543594007,642761.944608267,2700,"SW",50,3
"2017-03-10 07:00:00",191859.98825858,729952.871484618,2736.6,"SE",40,4
"2005-03-13 11:00:00",224439.881229702,747940.057032955,1540,"N",30,2
"2017-03-06 15:30:00",188507.171815835,780886.234803599,2579.1,"NE",80,3
"2011-12-27 15:30:00",175072.342714951,702034.993854618,2830,"NW",100,3
"2019-01-10 07:00:00",145819.108684972,605404.746836156,1873,"SE",30,1
